album_id,album_name,album_artist,album_genre,album_image,album_release_date
5FrjDW96mCYw9ECc74c637,Metaphorical Music,Nujabes,jazz,https://i.scdn.co/image/ab67616d0000b273a1a897ee5e642da6d945bcd7,2003-08-21
0pbCJhGv304qQ16xWvqyBH,A Color Map of the Sun (Remixes),Pretty Lights,jazz,https://i.scdn.co/image/ab67616d0000b27325a3c060f6f40c66ca383379,2013-12-10
7GaAXgbFSpcJOiLlFGYyOL,Feels Like Home,Norah Jones,jazz,https://i.scdn.co/image/ab67616d0000b27364026be0e09c1beda2f67c32,2004-01-01
3ArSFkv4OQOosOvYTrZNIl,Come Away With Me (Super Deluxe Edition),Norah Jones,jazz,https://i.scdn.co/image/ab67616d0000b273c648a42b5dad72c8aafceeec,2002-02-26
6pNuyY90Baz2qxRa4Z2B8C,Ouroboros,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b2730f242f066ebc0fa61ab66876,2023-10-06
7ampUMuhfCx0briKjYNKRQ,Day Breaks,Norah Jones,jazz,https://i.scdn.co/image/ab67616d0000b2735843cb50b0751124f3e34e6e,2016-10-07
65okcRJHUVUrFiDG3I1Sz8,The Ultimate Bobby Darin,Bobby Darin,jazz,https://i.scdn.co/image/ab67616d0000b27332ca9d1b933d95925e170c90,2004-11-23
01DKp7TiqoXTvVdAoJDajj,Just Give Me One More Day,Alejandro Vargas,jazz,https://i.scdn.co/image/ab67616d0000b273853373b93794f0fb8ace2c63,2023-06-21
0EguP4tsJurU5I8ocCxdyb,"Beats, Rhymes & Life",A Tribe Called Quest,jazz,https://i.scdn.co/image/ab67616d0000b273e3b93c08d98f92dc3ab0146a,1996-07-30
3Qz4L6mtgnRBU6UPihqEan,Sleepless In Seattle: Original Motion Picture Soundtrack,"Harry Connick, Jr.",jazz,https://i.scdn.co/image/ab67616d0000b27332458fbd27546d25fb27bc44,1993-06-14
3zXtPH0AiLeoa4gJPlaru1,Secret Smile,Bongmaster,jazz,https://i.scdn.co/image/ab67616d0000b2730fbf195dd96a2ffd79bde2b6,2023-09-08
2JEkDxvr4haVzzJQaubg8q,"It's The Great Pumpkin, Charlie Brown (Original Soundtrack Recording)",Vince Guaraldi,jazz,https://i.scdn.co/image/ab67616d0000b2739a0033a0a00626a5c430c74c,2022-08-26
