track_id,acousticness,danceability,energy,loudness,speechiness,tempo,valence
5W7XShf7rQwwsmg5Tfi1QG,0.811,0.325,0.354,-10.399,0.0311,151.368,0.182
3hICiYv3ttunfwawTUYu2O,0.941,0.293,0.153,-15.434,0.0326,59.961,0.0511
53SK9XiSIysk4a4VEzibFT,0.473,0.165,0.511,-11.437,0.0489,84.295,0.0425
10Kx38QA6D80owewvAmfDC,0.975,0.164,0.167,-13.711,0.0366,69.068,0.0399
4O6htogl2A9ycNLwc9dVK1,0.626,0.474,0.535,-6.566,0.0354,79.95,0.324
1n1y2kFPISpF9WGD3JaFo5,0.65,0.565,0.41,-6.616,0.0311,78.01,0.36
1EywXLi9gbYeWA6JXjUh7W,0.148,0.589,0.585,-4.705,0.026,140.023,0.555
3KIo0vpEnqsjgO2Fqrf4l6,0.802,0.521,0.224,-9.033,0.0282,78.118,0.237
6IcCoaz6UlBaLJaXZ33O2w,0.00539,0.529,0.996,-1.283,0.0635,127.002,0.639
3AFP2goS07Tc0a1hKR5s54,0.049,0.431,0.975,-1.918,0.186,174.976,0.327
2zi4Tolay7xX8Rvvsrc8QD,0.000152,0.591,0.998,-0.959,0.0469,124.997,0.689
54Vbzy3wNcYmPovpHmJzi8,0.0788,0.664,0.991,-2.606,0.0413,111.235,0.955
3M1RQSSxQiZs8fooz4Qo0y,0.738,0.801,0.673,-7.258,0.0579,164.687,0.592
11Ch0s6EW8FS6bPxM6NQxy,0.501,0.294,0.115,-14.869,0.0347,171.183,0.303
2Az5DtzPyLxm1mwuF0XZ8w,0.0678,0.541,0.98,-0.786,0.036,133.247,0.807
56z6zAn8Xc8PCkJRZ35mYB,0.000383,0.323,0.995,-3.071,0.136,176.964,0.515
02QRM0szo9MtXIEW12eAr3,0.129,0.593,0.993,-1.519,0.0609,124.976,0.794
46nGuFxco3jiSVj16mjD6h,0.966,0.62,0.038,-21.929,0.465,129.666,0.7
1tjOClAkdMxDfYPO0xvGbG,0.000761,0.512,0.933,-4.759,0.0738,92.998,0.465
2bxK98QmDYAibUgZJOSpRA,0.000528,0.585,0.939,-4.335,0.056,118.002,0.417
4pJvv1SYa8Sdr8jGdao6k8,0.00528,0.509,0.889,-4.436,0.0401,142.972,0.579
1IVi19VlKIFdebx4MpvSzt,0.0687,0.477,0.628,-5.714,0.0311,143.964,0.355
5yIVzSrfuVEuzH5qlzafIQ,0.00221,0.573,0.937,-5.8,0.0594,128.002,0.787
4nSo1Prg1YqXGvvFJ9pcX4,0.0103,0.265,0.891,-4.449,0.0702,77.453,0.541
1WYZvgNnF7rurucZen0umY,0.041,0.649,0.733,-6.32,0.034,121.983,0.726
5zGVUibKpSmnNKqmYOHsgT,0.0181,0.722,0.798,-6.523,0.0426,112.971,0.759
1g8Vo9nOCwxzSVyZVDdHqp,0.103,0.634,0.539,-6.165,0.0267,135.055,0.579
3XWgTRktPErtvxMoFkicJn,0.00632,0.487,0.91,-4.412,0.102,171.899,0.588
4O5rMhsAfRavKN7NZ5ecS1,0.00038,0.455,0.971,-4.617,0.058,162.014,0.779
6lX1IZHiReCTiYAokyG8zO,4.75e-05,0.517,0.973,-5.058,0.0674,132.049,0.692
0dJ5O1v9rP1kGKyXVCIvZh,0.173,0.61,0.889,-4.799,0.0292,110.003,0.757
4j6F104t4K2ZPyLtCPUK9p,0.111,0.537,0.951,-3.949,0.0993,133.038,0.628
3iUHFt2vXwOdF7Qm0I0XtH,1.72e-05,0.438,0.952,-4.269,0.0497,92.506,0.548
3txqYlzoDZGLoW8MGll9tQ,0.000169,0.496,0.934,-4.269,0.0432,89.487,0.556
4eeEG54H5Ay1jVmQ212vZH,0.00289,0.511,0.892,-4.702,0.0358,155.143,0.676
4Qw1myre3TAiCSbmiiEYOp,0.00123,0.557,0.811,-5.83,0.031,133.018,0.661
2UwZ522HWeW4XAneODqHKu,0.000109,0.536,0.927,-4.307,0.0515,115.014,0.55
6a8ykogaRv5KD7yIXqoLDg,0.00293,0.626,0.705,-6.541,0.0282,129.002,0.461
4yg2ONKuiZhHmaB547t6v1,0.000208,0.3,0.965,-3.933,0.0725,179.234,0.21
0WaaPFt4Qy8sVfxKz43bCD,0.000318,0.537,0.864,-5.049,0.0369,153.035,0.727
4EZnEUoKYVG5wfx5pF8Gb7,1.41e-05,0.421,0.906,-5.297,0.0408,161.952,0.794
0U9qgW7Iw263gcvAAL6R2r,0.126,0.571,0.768,-7.234,0.0343,133.043,0.362
2psjUf9K0NLjxEldo4Vl7A,0.000343,0.356,0.846,-4.008,0.0515,170.058,0.575
5F9GVZg64a1eY2Ne5bSjTe,0.0493,0.595,0.929,-3.38,0.0684,129.021,0.567
29J0hgyVy7qhsDU5SJILCY,0.000397,0.3,0.924,-2.218,0.0949,101.991,0.424
722hPxTg5ot3Pay7EeZpLk,0.0223,0.494,0.956,-3.177,0.215,128.886,0.84
28DlaPydCnrs8NxYOnUPZ8,0.00204,0.534,0.941,-2.561,0.077,95.008,0.573
0QIaySHCZ31HPdNykMTlSn,0.000198,0.473,0.932,-3.853,0.0704,101.97,0.276
2ryHMi31Lush6iYgeKYYDW,0.00187,0.36,0.863,-3.752,0.143,173.034,0.536
6nZmiK9uGuAqAoDzxtNeb4,0.000665,0.29,0.937,-3.47,0.226,150.833,0.448
0usqeVb15JKqdnPUSByEuc,2.33e-05,0.451,0.914,-3.333,0.116,109.968,0.337
5n9Qo8vFcTe87e8Usd5Pu9,0.0325,0.404,0.753,-3.787,0.0549,172.056,0.533
1fbHzdYgMoqfoaol6LPMGm,0.000446,0.522,0.91,-2.569,0.0546,119.023,0.454
4BGgRsnO2xodFAsqtQwyNx,5.87e-05,0.448,0.839,-4.544,0.0433,76.555,0.259
7jNIMMD3z7bHabe2wnxmRn,0.0273,0.611,0.826,-4.294,0.0469,120.004,0.313
